"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Hotelling's Law.nlogox"
"Baseline"
"05/15/2026 17:14:53:642 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","layout","number-of-stores","rules","[step]","ticks","store-positions","store-market-shares","store-prices"
"715","line","4","pricing-only","10","10","[[0 0 1] [2 0 -18] [1 0 -8] [3 0 -6]]","[[0 11] [2 3] [1 10] [3 17]]","[[0 9] [2 11] [1 3] [3 2]]"
"714","line","4","pricing-only","10","10","[[0 0 -7] [1 0 -18] [2 0 -5] [3 0 20]]","[[0 11] [1 4] [2 17] [3 9]]","[[0 4] [1 12] [2 4] [3 11]]"
"717","line","4","pricing-only","10","10","[[1 0 15] [0 0 1] [2 0 -15] [3 0 -19]]","[[1 12] [0 12] [2 8] [3 9]]","[[1 13] [0 12] [2 6] [3 2]]"
"718","line","4","pricing-only","10","10","[[2 0 12] [1 0 10] [0 0 -2] [3 0 -2]]","[[2 6] [1 9] [0 12] [3 14]]","[[2 7] [1 5] [0 1] [3 1]]"
"720","line","4","pricing-only","10","10","[[1 0 -6] [3 0 -9] [2 0 5] [0 0 9]]","[[1 8] [3 12] [2 14] [0 7]]","[[1 2] [3 4] [2 3] [0 7]]"
"716","line","4","pricing-only","10","10","[[0 0 12] [1 0 -16] [2 0 -11] [3 0 -9]]","[[0 11] [1 2] [2 21] [3 7]]","[[0 18] [1 6] [2 1] [3 3]]"
"719","line","4","pricing-only","10","10","[[0 0 -2] [2 0 -7] [3 0 -8] [1 0 -14]]","[[0 13] [2 15] [3 6] [1 7]]","[[0 6] [2 1] [3 1] [1 6]]"
"721","line","5","normal","10","10","[[0 0 15] [3 0 4] [4 0 -2] [1 0 14] [2 0 -9]]","[[0 8] [3 6] [4 10] [1 5] [2 12]]","[[0 2] [3 6] [4 5] [1 3] [2 11]]"
"722","line","5","normal","10","10","[[0 0 14] [2 0 15] [3 0 -9] [4 0 -7] [1 0 0]]","[[0 10] [2 4] [3 0] [4 20] [1 7]]","[[0 7] [2 8] [3 7] [4 4] [1 9]]"
"726","line","5","normal","10","10","[[0 0 16] [1 0 0] [2 0 14] [4 0 -13] [3 0 -10]]","[[0 5] [1 11] [2 9] [4 9] [3 7]]","[[0 6] [1 7] [2 5] [4 7] [3 7]]"
"724","line","5","normal","10","10","[[2 0 -13] [3 0 9] [0 0 -6] [4 0 9] [1 0 2]]","[[2 8] [3 0] [0 12] [4 18] [1 3]]","[[2 12] [3 3] [0 6] [4 2] [1 8]]"
"723","line","5","normal","10","10","[[3 0 -13] [0 0 -15] [1 0 3] [4 0 2] [2 0 15]]","[[3 8] [0 6] [1 12] [4 9] [2 6]]","[[3 3] [0 3] [1 2] [4 2] [2 13]]"
"725","line","5","normal","10","10","[[3 0 -14] [0 0 11] [4 0 10] [2 0 -2] [1 0 -15]]","[[3 7] [0 13] [4 6] [2 9] [1 6]]","[[3 6] [0 2] [4 3] [2 8] [1 6]]"
"727","line","5","normal","10","10","[[3 0 -3] [2 0 12] [4 0 11] [1 0 -11] [0 0 -13]]","[[3 8] [2 9] [4 9] [1 7] [0 8]]","[[3 5] [2 2] [4 2] [1 2] [0 3]]"
"728","line","5","normal","10","10","[[3 0 3] [2 0 -10] [0 0 -13] [1 0 16] [4 0 11]]","[[3 8] [2 9] [0 10] [1 6] [4 8]]","[[3 10] [2 6] [0 4] [1 11] [4 9]]"
"729","line","5","normal","10","10","[[3 0 6] [1 0 -12] [4 0 12] [0 0 0] [2 0 -12]]","[[3 12] [1 7] [4 6] [0 7] [2 9]]","[[3 6] [1 3] [4 12] [0 6] [2 3]]"
"730","line","5","normal","10","10","[[0 0 6] [1 0 -14] [2 0 -8] [4 0 13] [3 0 -4]]","[[0 10] [1 7] [2 8] [4 8] [3 8]]","[[0 10] [1 12] [2 7] [4 16] [3 7]]"
"731","line","5","normal","10","10","[[4 0 -6] [1 0 -19] [2 0 4] [3 0 10] [0 0 -18]]","[[4 9] [1 2] [2 22] [3 0] [0 8]]","[[4 8] [1 6] [2 7] [3 14] [0 6]]"
"733","line","5","normal","10","10","[[0 0 -8] [4 0 13] [2 0 -10] [3 0 13] [1 0 -15]]","[[0 11] [4 0] [2 12] [3 18] [1 0]]","[[0 2] [4 3] [2 1] [3 2] [1 7]]"
"734","line","5","normal","10","10","[[0 0 8] [2 0 -13] [1 0 8] [4 0 -17] [3 0 -6]]","[[0 0] [2 6] [1 22] [4 5] [3 8]]","[[0 3] [2 6] [1 2] [4 8] [3 7]]"
"735","line","5","normal","10","10","[[3 0 15] [0 0 -5] [4 0 -10] [2 0 16] [1 0 6]]","[[3 8] [0 20] [4 0] [2 5] [1 8]]","[[3 2] [0 9] [4 15] [2 2] [1 8]]"
"737","line","5","normal","10","10","[[1 0 -2] [4 0 -8] [2 0 12] [0 0 12] [3 0 -1]]","[[1 11] [4 8] [2 15] [0 0] [3 7]]","[[1 1] [4 7] [2 2] [0 3] [3 1]]"
"736","line","5","normal","10","10","[[2 0 9] [1 0 3] [4 0 -7] [0 0 -15] [3 0 -11]]","[[2 9] [1 12] [4 0] [0 6] [3 14]]","[[2 14] [1 8] [4 7] [0 5] [3 2]]"
"738","line","5","normal","10","10","[[4 0 -13] [3 0 4] [0 0 -16] [1 0 -7] [2 0 -1]]","[[4 6] [3 0] [0 5] [1 4] [2 26]]","[[4 6] [3 10] [0 7] [1 6] [2 4]]"
"741","line","5","moving-only","10","10","[[2 0 -2] [0 0 15] [1 0 -13] [4 0 -9] [3 0 15]]","[[2 12] [0 9] [1 9] [4 6] [3 5]]","[[2 10] [0 10] [1 10] [4 10] [3 10]]"
"739","line","5","normal","10","10","[[0 0 -14] [1 0 -15] [4 0 -7] [3 0 7] [2 0 7]]","[[0 0] [1 13] [4 5] [3 0] [2 23]]","[[0 3] [1 1] [4 7] [3 3] [2 2]]"
"742","line","5","moving-only","10","10","[[0 0 -6] [4 0 8] [1 0 -16] [3 0 -4] [2 0 -15]]","[[0 5] [4 19] [1 5] [3 7] [2 5]]","[[0 10] [4 10] [1 10] [3 10] [2 10]]"
"732","line","5","normal","10","10","[[0 0 3] [1 0 -16] [3 0 -13] [2 0 -6] [4 0 9]]","[[0 15] [1 4] [3 9] [2 7] [4 6]]","[[0 7] [1 6] [3 3] [2 6] [4 13]]"
"740","line","5","normal","10","10","[[4 0 -8] [3 0 12] [2 0 -12] [1 0 -6] [0 0 14]]","[[4 5] [3 12] [2 9] [1 12] [0 3]]","[[4 1] [3 7] [2 3] [1 2] [0 9]]"
"743","line","5","moving-only","10","10","[[2 0 -9] [1 0 -6] [3 0 5] [0 0 3] [4 0 9]]","[[2 13] [1 6] [3 3] [0 5] [4 14]]","[[2 10] [1 10] [3 10] [0 10] [4 10]]"
"744","line","5","moving-only","10","10","[[1 0 -6] [2 0 15] [3 0 15] [0 0 -6] [4 0 6]]","[[1 10] [2 2] [3 8] [0 10] [4 11]]","[[1 10] [2 10] [3 10] [0 10] [4 10]]"
"745","line","5","moving-only","10","10","[[3 0 3] [2 0 16] [4 0 3] [1 0 14] [0 0 -6]]","[[3 2] [2 5] [4 8] [1 7] [0 19]]","[[3 10] [2 10] [4 10] [1 10] [0 10]]"
"746","line","5","moving-only","10","10","[[4 0 -13] [1 0 0] [0 0 15] [2 0 1] [3 0 15]]","[[4 14] [1 7] [0 7] [2 8] [3 5]]","[[4 10] [1 10] [0 10] [2 10] [3 10]]"
"748","line","5","moving-only","10","10","[[0 0 1] [4 0 -15] [3 0 15] [2 0 19] [1 0 15]]","[[0 15] [4 14] [3 3] [2 3] [1 6]]","[[0 10] [4 10] [3 10] [2 10] [1 10]]"
"749","line","5","moving-only","10","10","[[1 0 16] [3 0 -8] [4 0 16] [2 0 5] [0 0 -9]]","[[1 5] [3 7] [4 5] [2 12] [0 12]]","[[1 10] [3 10] [4 10] [2 10] [0 10]]"
"751","line","5","moving-only","10","10","[[3 0 -14] [4 0 3] [0 0 -13] [1 0 -4] [2 0 11]]","[[3 7] [4 8] [0 5] [1 8] [2 13]]","[[3 10] [4 10] [0 10] [1 10] [2 10]]"
"750","line","5","moving-only","10","10","[[3 0 -15] [0 0 -2] [1 0 12] [4 0 -15] [2 0 13]]","[[3 8] [0 14] [1 7] [4 4] [2 8]]","[[3 10] [0 10] [1 10] [4 10] [2 10]]"
"752","line","5","moving-only","10","10","[[0 0 -9] [4 0 16] [3 0 6] [2 0 -10] [1 0 6]]","[[0 8] [4 9] [3 8] [2 11] [1 5]]","[[0 10] [4 10] [3 10] [2 10] [1 10]]"
"754","line","5","moving-only","10","10","[[3 0 2] [4 0 -12] [2 0 11] [0 0 -12] [1 0 5]]","[[3 8] [4 9] [2 12] [0 7] [1 5]]","[[3 10] [4 10] [2 10] [0 10] [1 10]]"
"753","line","5","moving-only","10","10","[[1 0 14] [4 0 -4] [3 0 -9] [2 0 2] [0 0 13]]","[[1 7] [4 5] [3 14] [2 9] [0 6]]","[[1 10] [4 10] [3 10] [2 10] [0 10]]"
"756","line","5","moving-only","10","10","[[0 0 12] [4 0 -9] [2 0 -5] [1 0 -3] [3 0 5]]","[[0 12] [4 14] [2 2] [1 5] [3 8]]","[[0 10] [4 10] [2 10] [1 10] [3 10]]"
"755","line","5","moving-only","10","10","[[4 0 -12] [2 0 0] [3 0 1] [0 0 7] [1 0 -7]]","[[4 11] [2 4] [3 4] [0 16] [1 6]]","[[4 10] [2 10] [3 10] [0 10] [1 10]]"
"757","line","5","moving-only","10","10","[[3 0 -2] [0 0 11] [1 0 -11] [2 0 -13] [4 0 11]]","[[3 11] [0 5] [1 5] [2 9] [4 11]]","[[3 10] [0 10] [1 10] [2 10] [4 10]]"
"759","line","5","moving-only","10","10","[[3 0 -12] [0 0 -3] [4 0 5] [2 0 6] [1 0 13]]","[[3 13] [0 9] [4 4] [2 4] [1 11]]","[[3 10] [0 10] [4 10] [2 10] [1 10]]"
"747","line","5","moving-only","10","10","[[3 0 -2] [4 0 -14] [2 0 5] [0 0 -3] [1 0 -14]]","[[3 4] [4 6] [2 19] [0 6] [1 6]]","[[3 10] [4 10] [2 10] [0 10] [1 10]]"
"758","line","5","moving-only","10","10","[[3 0 -11] [1 0 -13] [0 0 9] [4 0 -9] [2 0 -5]]","[[3 3] [1 8] [0 18] [4 3] [2 9]]","[[3 10] [1 10] [0 10] [4 10] [2 10]]"
"761","line","5","pricing-only","10","10","[[0 0 -15] [2 0 -11] [4 0 20] [3 0 15] [1 0 -18]]","[[0 13] [2 10] [4 5] [3 13] [1 0]]","[[0 2] [2 6] [4 2] [3 6] [1 6]]"
"760","line","5","moving-only","10","10","[[3 0 -7] [4 0 10] [0 0 -14] [2 0 -15] [1 0 6]]","[[3 10] [4 12] [0 4] [2 6] [1 9]]","[[3 10] [4 10] [0 10] [2 10] [1 10]]"
"763","line","5","pricing-only","10","10","[[4 0 11] [2 0 -6] [0 0 12] [3 0 3] [1 0 15]]","[[4 2] [2 7] [0 13] [3 17] [1 2]]","[[4 2] [2 18] [0 1] [3 9] [1 4]]"
"762","line","5","pricing-only","10","10","[[4 0 8] [2 0 -17] [3 0 20] [0 0 10] [1 0 10]]","[[4 19] [2 10] [3 3] [0 5] [1 4]]","[[4 2] [2 15] [3 6] [0 1] [1 1]]"
"765","line","5","pricing-only","10","10","[[0 0 7] [2 0 -12] [4 0 -15] [3 0 -5] [1 0 11]]","[[0 16] [2 9] [4 6] [3 4] [1 6]]","[[0 4] [2 4] [4 6] [3 9] [1 8]]"
"767","line","5","pricing-only","10","10","[[1 0 0] [0 0 -12] [3 0 16] [4 0 -4] [2 0 -1]]","[[1 7] [0 5] [3 7] [4 12] [2 10]]","[[1 2] [0 11] [3 13] [4 3] [2 1]]"
"766","line","5","pricing-only","10","10","[[2 0 -18] [4 0 -15] [3 0 3] [0 0 -6] [1 0 -12]]","[[2 2] [4 6] [3 9] [0 20] [1 4]]","[[2 6] [4 3] [3 15] [0 6] [1 5]]"
"768","line","5","pricing-only","10","10","[[1 0 -14] [2 0 -4] [0 0 5] [4 0 4] [3 0 18]]","[[1 8] [2 6] [0 8] [4 14] [3 5]]","[[1 17] [2 9] [0 2] [4 1] [3 10]]"
"769","line","5","pricing-only","10","10","[[1 0 12] [2 0 14] [4 0 20] [0 0 18] [3 0 18]]","[[1 33] [2 3] [4 0] [0 2] [3 3]]","[[1 2] [2 1] [4 3] [0 1] [3 1]]"
"770","line","5","pricing-only","10","10","[[0 0 11] [4 0 -11] [1 0 -1] [3 0 9] [2 0 18]]","[[0 8] [4 12] [1 9] [3 9] [2 3]]","[[0 2] [4 15] [1 9] [3 3] [2 8]]"
"764","line","5","pricing-only","10","10","[[2 0 4] [0 0 -13] [3 0 -14] [1 0 5] [4 0 9]]","[[2 5] [0 9] [3 7] [1 8] [4 12]]","[[2 2] [0 2] [3 2] [1 1] [4 4]]"
"771","line","5","pricing-only","10","10","[[3 0 16] [4 0 -7] [1 0 4] [2 0 -4] [0 0 -1]]","[[3 6] [4 6] [1 4] [2 13] [0 12]]","[[3 16] [4 4] [1 7] [2 1] [0 2]]"
"772","line","5","pricing-only","10","10","[[1 0 6] [0 0 3] [4 0 -5] [3 0 -2] [2 0 -12]]","[[1 15] [0 5] [4 14] [3 5] [2 2]]","[[1 4] [0 2] [4 4] [3 2] [2 11]]"
"773","line","5","pricing-only","10","10","[[1 0 -11] [2 0 18] [0 0 -19] [3 0 -12] [4 0 20]]","[[1 15] [2 15] [0 2] [3 7] [4 2]]","[[1 2] [2 2] [0 8] [3 2] [4 1]]"
"775","line","5","pricing-only","10","10","[[0 0 -4] [1 0 19] [4 0 7] [2 0 3] [3 0 -8]]","[[0 8] [1 3] [4 12] [2 5] [3 13]]","[[0 3] [1 14] [4 6] [2 4] [3 6]]"
"774","line","5","pricing-only","10","10","[[0 0 -14] [1 0 -20] [4 0 5] [3 0 -7] [2 0 -19]]","[[0 2] [1 6] [4 18] [3 10] [2 5]]","[[0 7] [1 1] [4 18] [3 12] [2 2]]"
"777","line","5","pricing-only","10","10","[[2 0 18] [0 0 19] [3 0 -15] [1 0 -20] [4 0 14]]","[[2 4] [0 2] [3 6] [1 11] [4 18]]","[[2 1] [0 1] [3 10] [1 5] [4 4]]"
"778","line","5","pricing-only","10","10","[[4 0 19] [0 0 -9] [3 0 -13] [2 0 -4] [1 0 -1]]","[[4 6] [0 9] [3 5] [2 5] [1 16]]","[[4 14] [0 2] [3 6] [2 2] [1 4]]"
"779","line","5","pricing-only","10","10","[[2 0 7] [0 0 15] [1 0 14] [4 0 3] [3 0 -14]]","[[2 7] [0 5] [1 5] [4 13] [3 11]]","[[2 4] [0 4] [1 3] [4 6] [3 14]]"
"780","line","5","pricing-only","10","10","[[4 0 -15] [1 0 20] [2 0 13] [3 0 -18] [0 0 -4]]","[[4 10] [1 4] [2 13] [3 3] [0 11]]","[[4 8] [1 9] [2 9] [3 9] [0 12]]"
"776","line","5","pricing-only","10","10","[[0 0 16] [2 0 -10] [3 0 -4] [4 0 -3] [1 0 -4]]","[[0 7] [2 11] [3 2] [4 17] [1 4]]","[[0 15] [2 6] [3 1] [4 1] [1 1]]"
"781","line","6","normal","10","10","[[5 0 10] [3 0 -8] [0 0 -1] [2 0 7] [4 0 18] [1 0 17]]","[[5 6] [3 13] [0 11] [2 4] [4 0] [1 7]]","[[5 5] [3 12] [0 6] [2 7] [4 7] [1 5]]"
"784","line","6","normal","10","10","[[4 0 -2] [1 0 8] [5 0 10] [3 0 -13] [0 0 18] [2 0 -15]]","[[4 7] [1 3] [5 11] [3 11] [0 5] [2 4]]","[[4 9] [1 6] [5 4] [3 4] [0 7] [2 6]]"
"783","line","6","normal","10","10","[[0 0 7] [3 0 -15] [5 0 -3] [4 0 16] [1 0 0] [2 0 11]]","[[0 4] [3 8] [5 12] [4 0] [1 4] [2 13]]","[[0 6] [3 12] [5 5] [4 10] [1 6] [2 4]]"
"782","line","6","normal","10","10","[[0 0 -13] [5 0 1] [4 0 19] [1 0 16] [3 0 -12] [2 0 13]]","[[0 10] [5 8] [4 2] [1 7] [3 7] [2 7]]","[[0 5] [5 11] [4 5] [1 3] [3 6] [2 6]]"
"785","line","6","normal","10","10","[[0 0 -15] [5 0 1] [3 0 17] [1 0 -1] [2 0 -16] [4 0 16]]","[[0 8] [5 9] [3 8] [1 7] [2 5] [4 4]]","[[0 4] [5 4] [3 2] [1 5] [2 4] [4 3]]"
"787","line","6","normal","10","10","[[4 0 14] [3 0 0] [1 0 -3] [5 0 -9] [2 0 16] [0 0 15]]","[[4 0] [3 23] [1 6] [5 0] [2 8] [0 4]]","[[4 6] [3 2] [1 5] [5 12] [2 3] [0 4]]"
"789","line","6","normal","10","10","[[4 0 15] [0 0 -5] [3 0 -11] [5 0 17] [1 0 5] [2 0 14]]","[[4 1] [0 14] [3 6] [5 4] [1 8] [2 8]]","[[4 3] [0 6] [3 12] [5 4] [1 6] [2 2]]"
"788","line","6","normal","10","10","[[5 0 -11] [4 0 -11] [3 0 12] [0 0 16] [2 0 -1] [1 0 4]]","[[5 0] [4 16] [3 11] [0 2] [2 6] [1 6]]","[[5 3] [4 2] [3 6] [0 10] [2 6] [1 7]]"
"790","line","6","normal","10","10","[[3 0 -18] [2 0 12] [4 0 -17] [5 0 15] [1 0 -10] [0 0 -3]]","[[3 1] [2 11] [4 8] [5 6] [1 7] [0 8]]","[[3 5] [2 10] [4 4] [5 12] [1 7] [0 11]]"
"791","line","6","normal","10","10","[[0 0 7] [2 0 9] [1 0 -9] [5 0 -13] [3 0 15] [4 0 -13]]","[[0 11] [2 12] [1 7] [5 7] [3 0] [4 4]]","[[0 2] [2 3] [1 5] [5 2] [3 10] [4 2]]"
"786","line","6","normal","10","10","[[4 0 -17] [1 0 -3] [2 0 14] [0 0 -15] [3 0 -3] [5 0 4]]","[[4 4] [1 13] [2 7] [0 5] [3 0] [5 12]]","[[4 8] [1 2] [2 13] [0 7] [3 3] [5 4]]"
"792","line","6","normal","10","10","[[3 0 -9] [0 0 15] [1 0 15] [2 0 -14] [5 0 -2] [4 0 -17]]","[[3 6] [0 17] [1 0] [2 10] [5 8] [4 0]]","[[3 6] [0 2] [1 3] [2 3] [5 8] [4 7]]"
"794","line","6","normal","10","10","[[3 0 4] [1 0 -18] [4 0 -4] [2 0 -17] [5 0 -16] [0 0 -6]]","[[3 0] [1 6] [4 11] [2 0] [5 3] [0 21]]","[[3 13] [1 2] [4 4] [2 4] [5 4] [0 2]]"
"793","line","6","normal","10","10","[[4 0 3] [0 0 -6] [3 0 6] [5 0 -5] [1 0 -17] [2 0 -14]]","[[4 7] [0 7] [3 15] [5 2] [1 4] [2 6]]","[[4 4] [0 4] [3 6] [5 5] [1 8] [2 6]]"
"795","line","6","normal","10","10","[[2 0 -5] [4 0 -9] [1 0 7] [3 0 13] [5 0 -8] [0 0 -16]]","[[2 7] [4 0] [1 19] [3 0] [5 15] [0 0]]","[[2 3] [4 3] [1 4] [3 11] [5 1] [0 11]]"
"796","line","6","normal","10","10","[[1 0 7] [5 0 -11] [0 0 14] [3 0 -4] [4 0 -4] [2 0 15]]","[[1 5] [5 10] [0 2] [3 0] [4 14] [2 10]]","[[1 6] [5 8] [0 3] [3 3] [4 2] [2 2]]"
"798","line","6","normal","10","10","[[1 0 13] [3 0 -16] [2 0 -1] [0 0 11] [5 0 -4] [4 0 -9]]","[[1 9] [3 7] [2 9] [0 6] [5 4] [4 6]]","[[1 5] [3 9] [2 4] [0 5] [5 5] [4 7]]"
"801","line","6","moving-only","10","10","[[2 0 16] [4 0 -16] [3 0 9] [1 0 -16] [5 0 11] [0 0 -3]]","[[2 7] [4 4] [3 7] [1 7] [5 4] [0 12]]","[[2 10] [4 10] [3 10] [1 10] [5 10] [0 10]]"
"802","line","6","moving-only","10","10","[[4 0 -10] [2 0 17] [1 0 -4] [5 0 -12] [0 0 8] [3 0 -9]]","[[4 1] [2 8] [1 9] [5 10] [0 10] [3 3]]","[[4 10] [2 10] [1 10] [5 10] [0 10] [3 10]]"
"797","line","6","normal","10","10","[[1 0 6] [2 0 -17] [4 0 16] [5 0 8] [0 0 -1] [3 0 -18]]","[[1 8] [2 7] [4 6] [5 7] [0 7] [3 6]]","[[1 3] [2 6] [4 8] [5 3] [0 9] [3 5]]"
"803","line","6","moving-only","10","10","[[1 0 -11] [2 0 -17] [4 0 11] [3 0 -1] [0 0 12] [5 0 -11]]","[[1 7] [2 6] [4 6] [3 11] [0 9] [5 2]]","[[1 10] [2 10] [4 10] [3 10] [0 10] [5 10]]"
"799","line","6","normal","10","10","[[0 0 -8] [3 0 5] [5 0 15] [1 0 16] [4 0 -10] [2 0 7]]","[[0 8] [3 4] [5 4] [1 5] [4 12] [2 8]]","[[0 2] [3 4] [5 3] [1 3] [4 2] [2 2]]"
"800","line","6","normal","10","10","[[2 0 3] [5 0 -18] [3 0 -12] [0 0 15] [1 0 3] [4 0 -11]]","[[2 0] [5 3] [3 6] [0 7] [1 17] [4 8]]","[[2 3] [5 7] [3 2] [0 12] [1 2] [4 2]]"
"804","line","6","moving-only","10","10","[[2 0 -4] [3 0 -6] [4 0 -3] [1 0 0] [0 0 2] [5 0 5]]","[[2 2] [3 15] [4 2] [1 3] [0 2] [5 17]]","[[2 10] [3 10] [4 10] [1 10] [0 10] [5 10]]"
"805","line","6","moving-only","10","10","[[5 0 -11] [4 0 -11] [3 0 -6] [2 0 6] [1 0 2] [0 0 -5]]","[[5 6] [4 6] [3 3] [2 16] [1 6] [0 4]]","[[5 10] [4 10] [3 10] [2 10] [1 10] [0 10]]"
"807","line","6","moving-only","10","10","[[4 0 -14] [1 0 -13] [2 0 -1] [3 0 -3] [5 0 2] [0 0 6]]","[[4 7] [1 6] [2 3] [3 5] [5 4] [0 16]]","[[4 10] [1 10] [2 10] [3 10] [5 10] [0 10]]"
"808","line","6","moving-only","10","10","[[1 0 10] [5 0 -17] [2 0 3] [3 0 -17] [0 0 7] [4 0 -12]]","[[1 12] [5 4] [2 10] [3 2] [0 3] [4 10]]","[[1 10] [5 10] [2 10] [3 10] [0 10] [4 10]]"
"809","line","6","moving-only","10","10","[[0 0 9] [1 0 12] [5 0 -11] [3 0 -9] [2 0 -2] [4 0 -7]]","[[0 7] [1 10] [5 10] [3 3] [2 8] [4 3]]","[[0 10] [1 10] [5 10] [3 10] [2 10] [4 10]]"
"806","line","6","moving-only","10","10","[[2 0 1] [1 0 -8] [3 0 6] [0 0 -11] [4 0 0] [5 0 -8]]","[[2 3] [1 2] [3 17] [0 11] [4 4] [5 4]]","[[2 10] [1 10] [3 10] [0 10] [4 10] [5 10]]"
"810","line","6","moving-only","10","10","[[3 0 -3] [5 0 3] [0 0 5] [2 0 3] [4 0 -3] [1 0 13]]","[[3 13] [5 0] [0 6] [2 3] [4 8] [1 11]]","[[3 10] [5 10] [0 10] [2 10] [4 10] [1 10]]"
"811","line","6","moving-only","10","10","[[3 0 -15] [5 0 15] [4 0 -7] [0 0 14] [2 0 7] [1 0 -8]]","[[3 9] [5 6] [4 8] [0 4] [2 10] [1 4]]","[[3 10] [5 10] [4 10] [0 10] [2 10] [1 10]]"
"812","line","6","moving-only","10","10","[[4 0 2] [0 0 11] [3 0 -3] [5 0 -7] [2 0 -14] [1 0 11]]","[[4 7] [0 8] [3 5] [5 5] [2 10] [1 6]]","[[4 10] [0 10] [3 10] [5 10] [2 10] [1 10]]"
"813","line","6","moving-only","10","10","[[2 0 1] [3 0 6] [4 0 -12] [5 0 16] [0 0 14] [1 0 -14]]","[[2 9] [3 6] [4 7] [5 6] [0 5] [1 8]]","[[2 10] [3 10] [4 10] [5 10] [0 10] [1 10]]"
"816","line","6","moving-only","10","10","[[4 0 14] [5 0 -4] [0 0 -5] [3 0 -15] [1 0 14] [2 0 3]]","[[4 5] [5 4] [0 6] [3 10] [1 7] [2 9]]","[[4 10] [5 10] [0 10] [3 10] [1 10] [2 10]]"
"818","line","6","moving-only","10","10","[[5 0 18] [1 0 12] [3 0 -12] [0 0 18] [2 0 6] [4 0 11]]","[[5 2] [1 3] [3 18] [0 4] [2 11] [4 3]]","[[5 10] [1 10] [3 10] [0 10] [2 10] [4 10]]"
"817","line","6","moving-only","10","10","[[0 0 16] [3 0 1] [2 0 7] [5 0 7] [1 0 -11] [4 0 16]]","[[0 3] [3 9] [2 1] [5 7] [1 15] [4 6]]","[[0 10] [3 10] [2 10] [5 10] [1 10] [4 10]]"
"819","line","6","moving-only","10","10","[[0 0 0] [4 0 -14] [2 0 15] [3 0 0] [1 0 -14] [5 0 15]]","[[0 8] [4 8] [2 8] [3 7] [1 5] [5 5]]","[[0 10] [4 10] [2 10] [3 10] [1 10] [5 10]]"
"815","line","6","moving-only","10","10","[[4 0 -12] [1 0 18] [0 0 12] [5 0 5] [3 0 -12] [2 0 17]]","[[4 8] [1 3] [0 6] [5 12] [3 9] [2 3]]","[[4 10] [1 10] [0 10] [5 10] [3 10] [2 10]]"
"820","line","6","moving-only","10","10","[[0 0 2] [3 0 -12] [1 0 5] [5 0 2] [4 0 -13] [2 0 2]]","[[0 3] [3 8] [1 17] [5 0] [4 8] [2 5]]","[[0 10] [3 10] [1 10] [5 10] [4 10] [2 10]]"
"821","line","6","pricing-only","10","10","[[2 0 -2] [4 0 -9] [1 0 -4] [5 0 -17] [3 0 3] [0 0 14]]","[[2 5] [4 1] [1 12] [5 5] [3 9] [0 9]]","[[2 5] [4 9] [1 4] [5 13] [3 9] [0 16]]"
"823","line","6","pricing-only","10","10","[[2 0 18] [4 0 16] [3 0 -18] [1 0 -8] [0 0 -8] [5 0 -7]]","[[2 12] [4 2] [3 4] [1 4] [0 5] [5 14]]","[[2 3] [4 5] [3 8] [1 1] [0 1] [5 1]]"
"822","line","6","pricing-only","10","10","[[2 0 2] [5 0 -19] [0 0 -1] [3 0 12] [1 0 2] [4 0 -10]]","[[2 5] [5 6] [0 8] [3 9] [1 7] [4 6]]","[[2 1] [5 9] [0 3] [3 10] [1 1] [4 8]]"
"825","line","6","pricing-only","10","10","[[0 0 -8] [3 0 6] [5 0 -1] [1 0 -4] [2 0 -2] [4 0 -16]]","[[0 8] [3 4] [5 18] [1 4] [2 2] [4 5]]","[[0 5] [3 8] [5 1] [1 2] [2 1] [4 12]]"
"826","line","6","pricing-only","10","10","[[2 0 7] [4 0 -15] [0 0 12] [3 0 16] [5 0 -14] [1 0 11]]","[[2 10] [4 6] [0 7] [3 2] [5 12] [1 4]]","[[2 4] [4 2] [0 1] [3 5] [5 2] [1 1]]"
"827","line","6","pricing-only","10","10","[[1 0 14] [5 0 17] [3 0 5] [0 0 8] [2 0 -10] [4 0 7]]","[[1 3] [5 4] [3 8] [0 5] [2 11] [4 10]]","[[1 6] [5 7] [3 3] [0 2] [2 17] [4 1]]"
"828","line","6","pricing-only","10","10","[[5 0 16] [0 0 -2] [2 0 -16] [4 0 -19] [3 0 -19] [1 0 -3]]","[[5 7] [0 16] [2 7] [4 2] [3 2] [1 7]]","[[5 14] [0 2] [2 3] [4 1] [3 1] [1 2]]"
"824","line","6","pricing-only","10","10","[[5 0 20] [2 0 10] [4 0 -14] [1 0 20] [0 0 18] [3 0 -10]]","[[5 1] [2 5] [4 8] [1 1] [0 15] [3 11]]","[[5 1] [2 10] [4 13] [1 1] [0 2] [3 12]]"
"829","line","6","pricing-only","10","10","[[0 0 -6] [4 0 15] [3 0 18] [2 0 8] [5 0 -4] [1 0 -17]]","[[0 9] [4 7] [3 3] [2 8] [5 8] [1 6]]","[[0 6] [4 6] [3 7] [2 8] [5 6] [1 12]]"
